Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
01/10/2023 01:39;Happy Hollow Park & Zoo;Rainy days call for staying cozy indoors, like Happy Hollow's peccary brothers enjoying the warmth of their heated night house 🌦️ Due to flood warnings, the zoo team has relocated several animals from the Zoo in the Hollow whose habitats are most susceptible to flooding to higher ground and temporary habitats in the Zoo on the Hill. Rest assured, the Happy Hollow animals are all safe and well! Here is African spurred tortoise Kengele is enjoying her heated pad in her temporary home 🐢😊;86.0;;1.0;6.0;1.0;1.0;0.002437617949255609;0.002437617949255609;56.0;;1.0;;1,32943E+11;132942835175_542446417912198;https://www.facebook.com/328743942615781/posts/542446417912198
01/10/2023 00:34;Canada's Wonderland;"Since the park's closed and January's kinda boring, let's play a game. Can you guess the rides based on these photos? 🤔 

#mondaymystery #mondaymood";70.0;;22.0;2.0;43.0;43.0;1,36E+11;1,36E+11;64.0;;1.0;;95469803923;95469803923_10159758531183924;https://www.facebook.com/95469803923/posts/10159758531183924/
01/09/2023 23:30;Fun Spot America;One Day Dining Deal – Save over 34% when you purchase our One-Day Dining Deal. This is an ONLINE-ONLY offer – so grab yours now!;15.0;;3.0;1.0;3.0;3.0;1,96E+12;1,96E+12;14.0;;1.0;;1,8402E+11;184020466977_10162209726271978;https://www.facebook.com/184020466977/posts/10162209726271978/
01/09/2023 23:18;Walt Disney World;-;470.0;;51.0;44.0;85.0;85.0;3,46E+10;3,46E+10;377.0;;;1.0;1,55669E+11;155669083273_10161695070938274;https://www.facebook.com/155669083273/posts/10161695070938274/
01/09/2023 23:05;Hersheypark;2023 will be an incredible year at Hersheypark- who's ready for Wildcat's Revenge, opening this summer? https://www.hersheypark.com/explore-the-park/rides/wildcats-revenge/;1506.0;;115.0;198.0;188.0;188.0;0.002242787695014065;0.002242787695014065;1228.0;;1.0;;16994689356;16994689356_10160605523589357;https://www.facebook.com/Hersheypark/photos/a.10150704612174357/10160605523589357/?type=3
01/09/2023 23:05;Hersheypark;2023 will be an incredible year at Hersheypark- who's ready for Wildcat's Revenge, opening this summer? https://www.hersheypark.com/explore-the-park/rides/wildcats-revenge/;1514.0;;115.0;198.0;188.0;188.0;0.0022522709410817774;0.0022522709410817774;1232.0;;1.0;;16994689356;16994689356_3344353505819476;https://www.facebook.com/16994689356/posts/3344353505819476/?substory_index=3344353505819476
01/09/2023 23:05;Hersheypark;2023 will be an incredible year at Hersheypark- who's ready for Wildcat's Revenge, opening this summer? https://www.hersheypark.com/explore-the-park/rides/wildcats-revenge/;1500.0;;115.0;194.0;188.0;188.0;0.002230933637429424;0.002230933637429424;1224.0;;1.0;;16994689356;16994689356_10160605523654357;https://www.facebook.com/16994689356/posts/10160605523654357/
01/09/2023 23:00;Six Flags Over Georgia & Hurricane Harbor;"Take your career to new heights! 🎢 We're now hiring over 1,200 hard-working, fun, and enthusiastic team members for the 2023 season!

Visit sixflags.com/overgeorgia/jobs to apply now! Most applicants are hired within 24 hours!

#SixFlagsOverGeorgia #MySixFlags #AtlantaJobs #NowHiringAtlanta";104.0;;12.0;44.0;23.0;23.0;3,51E+11;3,51E+11;86.0;;1.0;;34284255238;34284255238_10160205021415239;https://www.facebook.com/34284255238/posts/10160205021415239/
01/09/2023 22:15;Lake Compounce;"We’re starting #maintenancemonday 🔧

Follow along for park updates on how we’re preparing for the upcoming season this winter! 

First up, the Wave Swinger has been disassembled for the winter, and will be reassembled and inspected before we reopen!";168.0;;9.0;5.0;14.0;14.0;0.0011548770395622583;0.0011548770395622583;154.0;;1.0;;80018245271;80018245271_10160133387595272;https://www.facebook.com/80018245271/posts/10160133387595272/
01/09/2023 22:07;Busch Gardens Williamsburg;We’re one step closer to escaping the storm… 🌨️;852.0;;37.0;82.0;88.0;88.0;0.001447298918207785;0.001447298918207785;680.0;;1.0;;18543728314;18543728314_10159367711113315;https://www.facebook.com/18543728314/posts/10159367711113315/
01/09/2023 21:55;Playland;"Acontece com mais alguém aí? 👀 

Pra não ficar só na imaginação, solicite um orçamento no link https://bit.ly/3XaGd24 e garanta uma festa de aniversário superdivertida lá no Play! 🥳";1.0;;0.0;0.0;0.0;0.0;3,07E+09;3,07E+09;1.0;;1.0;;1,70866E+14;170865866397863_2408341315983629;https://www.facebook.com/170865866397863/posts/2408341315983629/
01/09/2023 21:46;LEGOLAND California;-;34.0;;0.0;2.0;0.0;0.0;5,57E+11;5,57E+11;30.0;;1.0;;1,43631E+14;143631389003522_6228570520510108;https://www.facebook.com/143631389003522/posts/6228570520510108/?substory_index=6228570520510108
01/09/2023 21:46;LEGOLAND California;-;33.0;;0.0;1.0;0.0;0.0;5,26E+09;5,26E+09;29.0;;1.0;;1,43631E+14;143631389003522_6199066476793286;https://www.facebook.com/legolandcalifornia/photos/a.418918531474805/6199066476793286/?type=3
01/09/2023 21:30;SeaWorld San Diego;"Mardi Gras is returning to SeaWorld San Diego on select dates starting January 21! ​🥳

​We'll have delicious food, amazing performances, and New Orleans-style fun right here in San Diego!";79.0;;4.0;5.0;9.0;9.0;8,85E+11;8,85E+11;63.0;;1.0;;4,26112E+14;426111667814056_1559237997834745;https://www.facebook.com/seaworldsandiego/photos/a.426182044473685/1559237997834745/?type=3
01/09/2023 21:24;Universal Studios Hollywood;We are excited to see all of our Pass Members at Super Nintendo World™. Due to the high volume, we are experiencing some delays and errors, but reservations are working. Please be patient and we'll see you soon.;1818.0;;203.0;42.0;397.0;397.0;8,45E+11;8,45E+11;1532.0;;;;61784580148;61784580148_10160341260050149;https://www.facebook.com/61784580148/posts/10160341260050149/
01/09/2023 21:23;Sesame Place San Diego;Nothing brings smiles like a ride on our Sunny Day Carousel! Be sure to visit us this weekend for winter fun in the California sun. ​☀️;8.0;;1.0;1.0;1.0;1.0;5,52E+10;5,52E+10;7.0;;1.0;;1,16947E+14;116946949686332_912041436843542;https://www.facebook.com/sesameplacesandiego/photos/a.138108544236839/912041436843542/?type=3
01/09/2023 21:22;Happy Hollow Park & Zoo;"Happy #MiloMonday! Although Milo the fennec fox doesn't like to spend time in the heavy rain, he doesn't mind getting his feet wet in order to look for food! This video shows Milo using a puzzle feeder, which is a form of enrichment that encourages his natural foraging behavior. 

ICYMI, Milo was recently transferred to Happy Hollow on the recommendation of the AZA Fennec Fox Species Survival plan and is currently completing a required quarantine period in Doc's Critter Care. Once he has cleared his quarantine and passed a final veterinary exam, he will move to his new home, the fennec fox habitat in the Zoo in the Hollow. Follow our social media for regular Milo updates!";27.0;;2.0;3.0;2.0;2.0;8,39E+11;8,39E+11;15.0;;;1.0;1,32943E+11;132942835175_542357571254416;https://www.facebook.com/328743942615781/posts/542357571254416
01/09/2023 21:19;Belmont Park;"Meet you at LaZerBlast Arcade! 🕹
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our arcade features over 70+ arcade games including racing games, claw machines, sports & more! 

Reminder that our rides & attractions will be closed until 1/13, with exception of @escapology, @plunge, Arcade, and Tiki Town Golf.";14.0;;0.0;3.0;0.0;0.0;3,45E+10;3,45E+10;14.0;;1.0;;83231004302;83231004302_10160000057319303;https://www.facebook.com/83231004302/posts/10160000057319303/
01/09/2023 21:06;Sea Life Park;"The Hawaiian Monk Seal is a symbol of hope and resilience. Despite facing numerous challenges and threats, these seals continue to thrive and adapt. 

By supporting conservation efforts and raising awareness about the importance of these animals, we can help ensure a bright future for Kekoa and his kind.

https://www.sealifeparkhawaii.com/conservation-n-education/animal-profiles/hawaiian-monk-seal";4.0;;0.0;1.0;0.0;0.0;1,95E+12;1,95E+12;2.0;;1.0;;1,05016E+14;105015532870022_5933394536698730;https://www.facebook.com/SeaLifeHawaii/photos/a.110565415648367/5933394406698743/?type=3
01/09/2023 21:02;West Edmonton Mall;🏈 Calling all NFL fans! Find the giant Super Bowl LVII tickets on Level One, Phase III near BRBN st. from January 7 to 11 and enter for your chance to win a trip for 2 to the big game in Arizona! #SmirnoffNFLContest;42.0;;5.0;5.0;6.0;6.0;2,92E+12;2,92E+12;40.0;;1.0;;2,07299E+11;207298682218_10159643094027219;https://www.facebook.com/Westedmall/photos/a.378300512218/10159643094027219/?type=3
01/09/2023 18:45;SkyPark at Santa's Village;Born on an ice-cold winter day, Princess Snowfall is the daughter of King Crispin and Queen Iclyn Frost. She and her brother, Jack Frost, only appear in the village during the coldest months of the year when the weather is perfect for snow. Come meet them on the weekends during our Winter Wonderland season starting this Thursday, January 12th!⁠;23.0;;0.0;2.0;0.0;0.0;4,52E+11;4,52E+11;23.0;;1.0;;6,53316E+14;653315854781004_5645641488881724;https://www.facebook.com/skyparksantasvillage/photos/a.653324294780160/5645641488881724/?type=3
01/09/2023 18:30;Silverwood Theme Park;"Check out these tips from Conductor Shaun from Park Padres as he details his tips for traveling to Silverwood with a child with ADHD. What are some other tips? https://sw4.fun/ADHD

Also, don't forget to enter-to-win two tickets to Silverwood at the end of the blog post.";30.0;;2.0;4.0;2.0;2.0;9,50E+10;9,50E+10;25.0;;1.0;;7,62702E+14;762701550509617_5687524928027230;https://www.facebook.com/silverwoodthemepark/photos/a.766557700124002/5687524928027230/?type=3
01/09/2023 18:06;Six Flags Discovery Kingdom;-;27.0;;0.0;0.0;0.0;0.0;1,01E+12;1,01E+12;22.0;;1.0;;59636827742;59636827742_683433066817719;https://www.facebook.com/59636827742/posts/683433066817719/?substory_index=683433066817719
01/09/2023 18:06;Six Flags Discovery Kingdom;-;19.0;;0.0;0.0;0.0;0.0;7,14E+10;7,14E+10;15.0;;1.0;;59636827742;59636827742_10160924303152743;https://www.facebook.com/59636827742/posts/10160924303152743/
01/09/2023 18:02;Cedar Point;-;1777.0;;531.0;1737.0;728.0;728.0;0.002713761496061783;0.002713761496061783;1114.0;1.0;;;10625691462;10625691462_10159304575271463;https://www.facebook.com/10625691462/posts/10159304575271463/
01/09/2023 17:55;SkyPark at Santa's Village;-;19.0;;2.0;0.0;2.0;2.0;3,80E+10;3,80E+10;17.0;;1.0;;6,53316E+14;653315854781004_5645539835558556;https://www.facebook.com/skyparksantasvillage/photos/a.653318998114023/5645539835558556/?type=3
01/09/2023 17:55;SkyPark at Santa's Village;-;19.0;;2.0;0.0;2.0;2.0;3,80E+10;3,80E+10;17.0;;1.0;;6,53316E+14;653315854781004_445565817789974;https://www.facebook.com/653315854781004/posts/445565817789974/?substory_index=445565817789974
01/09/2023 17:46;SkyPark at Santa's Village;-;22.0;;0.0;0.0;0.0;0.0;3,98E+12;3,98E+12;19.0;;1.0;;6,53316E+14;653315854781004_5645521342227072;https://www.facebook.com/653315854781004/posts/5645521342227072/?substory_index=1137527660256478
01/09/2023 17:39;Glenwood Caverns Adventure Park;"Take a ride on our Alpine Coaster this winter season! #getuphere

📷: @jeaniemarie.co";238.0;;64.0;79.0;89.0;89.0;0.004674672715340065;0.004674672715340065;183.0;;;1.0;58441077768;58441077768_10160906697317769;https://www.facebook.com/58441077768/posts/10160906697317769/
01/09/2023 16:23;Universal Orlando Resort (US);Toothsome at Universal Citywalk is sweet as ever. 🍫 Watch the full episode through the link in our bio!;281.0;;39.0;58.0;45.0;45.0;1,25E+12;1,25E+12;243.0;;;;90867402851;90867402851_10159562992612852;https://www.facebook.com/90867402851/posts/10159562992612852/
01/09/2023 16:22;Six Flags Magic Mountain;For additional park hours, visit www.sixflags.com/magicmountain.;334.0;;31.0;15.0;82.0;82.0;6,55E+11;6,55E+11;282.0;;1.0;;67502107124;67502107124_10161149419652125;https://www.facebook.com/67502107124/posts/10161149419652125/
01/09/2023 16:22;Busch Gardens Williamsburg;-;165.0;;19.0;14.0;25.0;25.0;2,89E+12;2,89E+12;143.0;;1.0;;18543728314;18543728314_1599970760473862;https://www.facebook.com/18543728314/posts/1599970760473862/?substory_index=1599970760473862
01/09/2023 16:22;Busch Gardens Williamsburg;-;165.0;;19.0;14.0;25.0;25.0;2,89E+12;2,89E+12;143.0;;1.0;;18543728314;18543728314_10159367197748315;https://www.facebook.com/18543728314/posts/10159367197748315/
01/09/2023 16:15;Cedar Point;"Who's ready for Winter Chill Out? ❄️

See behind-the-scenes areas, walk the park, enjoy lunch and attend a special Q&A presentation with park officials. 

We have implemented a lottery system for tickets and it's now a 2 DAY event! All proceeds benefit A Kid Again.

Information is now live! You have until Friday to sign up for our ticket lottery.
👉 bit.ly/WCO_CP";609.0;;93.0;147.0;159.0;159.0;5,85E+11;5,85E+11;530.0;;1.0;;10625691462;10625691462_10159304442241463;https://www.facebook.com/cedarpoint/photos/a.319129566462/10159304442241463/?type=3
01/09/2023 16:10;Universal Orlando Resort (US);Toothsome at Universal Citywalk is sweet as ever. 🍫;2293.0;;179.0;486.0;239.0;239.0;9,83E+10;9,83E+10;1637.0;;;1.0;90867402851;90867402851_10159562960462852;https://www.facebook.com/90867402851/posts/10159562960462852/
01/09/2023 16:03;Busch Gardens Tampa Bay;-;85.0;;3.0;4.0;4.0;4.0;1,40E+12;1,40E+12;75.0;;1.0;;68181225238;68181225238_10160204402125239;https://www.facebook.com/68181225238/posts/10160204402125239/
01/09/2023 16:03;Busch Gardens Tampa Bay;-;85.0;;3.0;3.0;4.0;4.0;1,38E+12;1,38E+12;75.0;;1.0;;68181225238;68181225238_563337638695084;https://www.facebook.com/68181225238/posts/563337638695084/?substory_index=563337638695084
01/09/2023 16:02;Busch Gardens Tampa Bay;-;251.0;;9.0;2.0;13.0;13.0;3,99E+12;3,99E+12;211.0;;1.0;;68181225238;68181225238_10160204401590239;https://www.facebook.com/68181225238/posts/10160204401590239/?substory_index=0
01/09/2023 16:02;Busch Gardens Tampa Bay;-;250.0;;9.0;2.0;13.0;13.0;3,98E+12;3,98E+12;210.0;;1.0;;68181225238;68181225238_1537841740050353;https://www.facebook.com/68181225238/posts/1537841740050353/?substory_index=1537841740050353
01/09/2023 16:00;Wild Adventures Theme Park;"It's officially #MysteryMonday! 🕵 Can you guess our newest residents?

Hint: These animals can jump more than 9 feet in the air!  They are known for their large ears and long necks.";74.0;;123.0;9.0;127.0;127.0;0.001196315348725924;0.001196315348725924;53.0;;1.0;;84679583132;84679583132_10159301377448133;https://www.facebook.com/WildAdventures/photos/a.118859423132/10159301377448133/?type=3
01/09/2023 16:00;Busch Gardens Tampa Bay;"What's your go-to row when riding Iron Gwazi? 🎢😎

(There's no wrong answer.)";329.0;;126.0;14.0;160.0;160.0;7,55E+11;7,55E+11;266.0;;1.0;;68181225238;68181225238_10160204399045239;https://www.facebook.com/BuschGardensTampaBay/photos/a.111637570238/10160204398975239/?type=3
01/09/2023 16:00;SeaWorld Orlando;"Great news, parents - the Preschool Card is back! 🌊 Kids 5 and younger can enjoy visits to SeaWorld and Aquatica Orlando for FREE, now through Dec. 31, 2023! Hurry! This offer is only available to Florida residents.
Register by Feb. 3: https://seaworld.com/orlando/tickets/preschool-free-admission/";166.0;;31.0;86.0;43.0;43.0;0.001328751019084468;0.001328751019084468;132.0;;1.0;;1,7827E+15;1782696285170057_5875309419242036;https://www.facebook.com/seaworldorlando/photos/a.1788974401208912/5875309349242043/?type=3
01/09/2023 15:52;Busch Gardens Williamsburg;-;402.0;;6.0;2.0;11.0;11.0;5,88E+11;5,88E+11;343.0;;1.0;;18543728314;18543728314_1844804732545679;https://www.facebook.com/18543728314/posts/1844804732545679/?substory_index=1844804732545679
01/09/2023 15:52;Busch Gardens Williamsburg;-;401.0;;6.0;2.0;11.0;11.0;5,86E+11;5,86E+11;342.0;;1.0;;18543728314;18543728314_10159367160793315;https://www.facebook.com/18543728314/posts/10159367160793315/?substory_index=0
01/09/2023 15:01;Gilroy Gardens;Share some laughs and smiles while soaring in the sky on our ride Balloon Flight!🤩 Two more months till these experiences can begin again here at Gilroy Gardens!;18.0;;1.0;1.0;1.0;1.0;2,54E+11;2,54E+11;16.0;;1.0;;1,22944E+14;122943674395623_6018494981507100;https://www.facebook.com/gilroygardens/photos/a.251568714866451/6018494981507100/?type=3
01/09/2023 14:04;Disneyland;-;1580.0;;52.0;34.0;62.0;62.0;9,75E+10;9,75E+10;1208.0;;1.0;;11081890741;11081890741_569701298002341;https://www.facebook.com/11081890741/posts/569701298002341/?substory_index=569701298002341
01/09/2023 14:03;Disneyland;-;18518.0;;242.0;270.0;313.0;313.0;0.0011113750084512444;0.0011113750084512444;15968.0;;1.0;;11081890741;11081890741_10153173560880742;https://www.facebook.com/11081890741/posts/10153173560880742/?substory_index=1349110362571068
01/09/2023 12:50;Playland;"MOMENTOS EM FAMÍLIA!

As minhas atrações unem toda a família em momentos de alegria! 😊

As crianças se encantam com o meu mundo de diversão e os adultos ficam orgulhosos registrando todos esses momentos ❤

- Estou pertinho de você, nos principais Shoppings em São Paulo e na Bahia. Vem brincar! Vem pro Playland 😁
.
.
.
#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape";160.0;;0.0;0.0;0.0;0.0;4,92E+10;4,92E+10;159.0;;1.0;;1,70866E+14;170865866397863_2408010686016692;https://www.facebook.com/170865866397863/posts/2408010686016692/
01/09/2023 02:39;Belmont Park;"We love you Giant Dipper! 🎢

Reminder that rides and attractions will be closed from 1/9-1/12, with exception of Tiki Town Mini Golf, and The Arcade. 

Thank you for understanding! 🫶";35.0;;1.0;3.0;1.0;1.0;7,92E+11;7,92E+11;27.0;;1.0;;83231004302;83231004302_10159998654024303;https://www.facebook.com/83231004302/posts/10159998654024303/
01/09/2023 02:15;Knott's Berry Farm;"We simply had a wonderful Christmastime with all of you! 🎄 Thank you to all of our families and friends for joining us at #MerryFarm this year ☃️ For even more fun, don't forget to purchase your 2023 Season Pass! Our current offer ends tonight (1/8)! For more information, visit our website. - https://bit.ly/3Xfdo4y
📸 IG: ms._tiana_marie, raisingwolvess_ , onthegooc, jematthews73";551.0;;20.0;7.0;20.0;20.0;9,12E+11;9,12E+11;434.0;;1.0;;10286130875;10286130875_10158826138560876;https://www.facebook.com/10286130875/posts/10158826138560876/
01/09/2023 02:00;SkyPark at Santa's Village;"Another unforgettable Christmas season has come to an end! Thank you for all that celebrated the holidays with us at Santa's Village. What was your favorite memory at SkyPark this Christmas?
⁠
NEW Park Winter Hours during Winter Wonderland starting January 12th - March 12th, 2023:⁠
•Mondays-Wednesdays: closed⁠
•Thursdays-Sundays: 10AM-5PM (Bike Trails to close at 4PM)⁠";52.0;;1.0;6.0;2.0;2.0;0.0010844222740335086;0.0010844222740335086;42.0;;1.0;;6,53316E+14;653315854781004_5643795225733017;https://www.facebook.com/skyparksantasvillage/photos/a.653324294780160/5643795225733017/?type=3
01/08/2023 22:03;Six Flags Discovery Kingdom;Did you catch these guys elfin around Holiday in the Park? 🎅;5.0;;2.0;3.0;2.0;2.0;3,76E+11;3,76E+11;5.0;;;1.0;59636827742;59636827742_10160922696217743;https://www.facebook.com/59636827742/posts/10160922696217743/
01/08/2023 21:00;SeaWorld San Diego;"There's snow❄️better time to take advantage of our Holiday Sale – today is the last day!​

​❄️Save up to $45 on tickets​
❄️Annual Passes as low as $12.50 per month​
❄️Save 20% on All-Day Dining​

​Trust us, you won't want to miss what's in store for 2023. Shop now at https://bit.ly/3jN3uZe";50.0;;2.0;5.0;2.0;2.0;5,42E+11;5,42E+11;43.0;;1.0;;4,26112E+14;426111667814056_1558596667898878;https://www.facebook.com/seaworldsandiego/photos/a.426182044473685/1558596667898878/?type=3
01/08/2023 21:00;Wild Adventures Theme Park;It's time for our first birthday of the new year! Danny the Gemsbok is one of our newer residents and is 4 years old today! You can see Danny and many other animals on our Safari Train!;86.0;;8.0;3.0;8.0;8.0;5,53E+11;5,53E+11;67.0;;1.0;;84679583132;84679583132_10159299961448133;https://www.facebook.com/WildAdventures/photos/a.118859423132/10159299961448133/?type=3
01/08/2023 20:48;Sea Life Park;"Looking for a unique and memorable way to celebrate a special occasion? Our park offers a variety of special events and experiences that are perfect for birthdays, anniversaries, and more!

https://www.sealifeparkhawaii.com/groups/birthday-parties";18.0;;0.0;0.0;0.0;0.0;7,03E+10;7,03E+10;15.0;;1.0;;1,05016E+14;105015532870022_5930650043639846;https://www.facebook.com/SeaLifeHawaii/photos/a.110565415648367/5930649986973185/?type=3
01/08/2023 19:21;Busch Gardens Williamsburg;Busch Gardens Williamsburg will be closed today, January 8. See below for a full park update.;517.0;;59.0;49.0;135.0;135.0;9,93E+11;9,93E+11;422.0;;1.0;;18543728314;18543728314_10159365545578315;https://www.facebook.com/18543728314/posts/10159365545578315/
01/08/2023 19:00;Sesame Place San Diego;Today is the final day of A Very Furry Christmas, and the LAST DAY to save on a 2023 Season Pass before prices go up! Don't miss out on all the special fun this year at Sesame Place San Diego. ​Shop now: https://bit.ly/3GNl7RC;22.0;;1.0;1.0;2.0;2.0;0.0013815971262779773;0.0013815971262779773;21.0;;1.0;;1,16947E+14;116946949686332_911364086911277;https://www.facebook.com/sesameplacesandiego/photos/a.138108544236839/911364086911277/?type=3
01/08/2023 19:00;Walt Disney Animation Studios;The forecast calls for swill showers and occasional drops of goo! 🫧 Just a typical day in Disney's #StrangeWorld!;273.0;;17.0;23.0;34.0;34.0;2,58E+11;2,58E+11;204.0;;;1.0;23245476854;23245476854_10160072024206855;https://www.facebook.com/23245476854/posts/10160072024206855/
01/08/2023 19:00;Walt Disney Studios (US);"Looking into a world full of Love Power 💗
 
#Disenchanted is now streaming on Disney+.";7274.0;;24.0;297.0;29.0;29.0;2,03E+12;2,03E+12;5664.0;;;1.0;1,11383E+14;111382562236411_8653747474666501;https://www.facebook.com/111382562236411/posts/8653747474666501/
01/08/2023 18:50;SkyPark at Santa's Village;"There are so many beautiful reasons to be happy...and here are 10 of them! 🥰

📸: @kidsimaginenation";76.0;;1.0;3.0;1.0;1.0;0.0014458963653780116;0.0014458963653780116;68.0;;1.0;;6,53316E+14;653315854781004_5642989529146920;https://www.facebook.com/skyparksantasvillage/photos/a.653324294780160/5642989529146920/?type=3
01/08/2023 18:01;West Edmonton Mall;"🛁✨ Happy National Bubble Bath Day! Celebrate with a new collection of unique bath bombs to help keep you relaxed and recharged after the holiday season. Available at Lush Cosmetics North America, Rocky Mountain Soap Company & Whimsical Vintage Creations.

📍Lush - Level One, Phase II, near Ice Palace.
📍Rocky Mountain Soap Co. - Level Two, Phase I, near American Eagle.
📍Whimsical Vintage Creations - Level Two, Phase III, near Simons.";29.0;;0.0;4.0;0.0;0.0;1,82E+12;1,82E+12;24.0;;1.0;;2,07299E+11;207298682218_10159640977112219;https://www.facebook.com/207298682218/posts/10159640977112219/
01/08/2023 18:01;Six Flags Discovery Kingdom;TheMayesTeam that's one way to cure those post holiday blues ✨;10.0;;0.0;0.0;0.0;0.0;3,76E+11;3,76E+11;9.0;;;1.0;59636827742;59636827742_10160922262937743;https://www.facebook.com/59636827742/posts/10160922262937743/
01/08/2023 17:00;Fun Spot America;"Sunday Funday!

Come out and enjoy sunny skies and warm temperatures today.";27.0;;5.0;1.0;6.0;6.0;3,52E+11;3,52E+11;26.0;;1.0;;1,8402E+11;184020466977_10162206642701978;https://www.facebook.com/184020466977/posts/10162206642701978/
01/08/2023 16:02;Happy Hollow Park & Zoo;Are you a fan of Dragon Flyers? This is what it looks like when you're the first rider of the day!;19.0;;1.0;1.0;2.0;2.0;5,77E+11;5,77E+11;15.0;1.0;;;1,32943E+11;132942835175_541604737996366;https://www.facebook.com/328743942615781/posts/541604737996366
01/08/2023 16:00;Wild Adventures Theme Park;Your newest adventure begins in March! Grab a 2023 Season Pass today and enjoy Free Admission, Free Parking, Free Soda and MORE!;32.0;;0.0;5.0;0.0;0.0;2,11E+12;2,11E+12;30.0;1.0;;;84679583132;84679583132_10159299460008133;https://www.facebook.com/84679583132/posts/10159299460008133/
01/08/2023 15:30;Busch Gardens Tampa Bay;Give your little ones a whole world of wildlife and wild rides with FREE unlimited admission to Busch Gardens Tampa Bay all year, including our fun family events! 🎢 Kids 5 and under can enjoy unlimited admission to Busch Gardens & Adventure Island through 2023. Just click here to learn more now: https://bit.ly/3Qlv8ZG;161.0;;14.0;20.0;18.0;18.0;2,99E+12;2,99E+12;133.0;;1.0;;68181225238;68181225238_10160202445160239;https://www.facebook.com/BuschGardensTampaBay/photos/a.111637570238/10160202445110239/?type=3
01/08/2023 13:27;Castles & Coasters;"Our gorgeous bride Nandini] walking down the wonderland of love, draped in the most beautiful wedding attire!

We used natural plants and classical candle stands to add a mystical touch to the transitional wedding decor.

Bride: Nandini]  
Venue: Vivarea Banquet 
Event Planners: @castles.coasters 
Photographer: @epicstories.in 
Makeup: @makeupbyrheanagpal 
Hair: @hairbyanishanagpal 
Hashtag: #NASA 
.
.
.
.
.
#CastlesAndCoasters #EventUallyYours #bride #brideentry #entrywaydecor #weddingplanner #indianwedding #decorinspiration #transitionaldecor #indianwedding #decorideas #bridegoals #mehendi #bhaat #decorideas #weddingevent";3.0;;0.0;0.0;0.0;0.0;0.0012067578439259854;0.0012067578439259854;3.0;;1.0;;2,52289E+14;252289045458198_538920468258808;https://www.facebook.com/474759488008240/posts/538920468258808
01/08/2023 13:00;Busch Gardens Williamsburg;"And to all a good night... The sun is setting on another year of Christmas Town ✨ 

See you in just a few weeks to kick off an exciting new event lineup with Mardi Gras, starting Jan. 27 ⚜️";812.0;;26.0;49.0;44.0;44.0;0.001281571986110875;0.001281571986110875;599.0;;1.0;;18543728314;18543728314_10159364904393315;https://www.facebook.com/BuschGardensVA/photos/a.62724368314/10159364904393315/?type=3
01/08/2023 13:00;Playland;"DIRETO DO PLAY!

Quem ama juntar vários tickets e trocar por prêmios incríveis!? 🤩

Olha que fofo esse ursinho de pelúcia, dá vontade de ter um não é mesmo!? 🧸

- Vem brincar no Play! Estamos de portas abertas esperando por sua visita. Confira no nosso site a lista de todas as nossas unidades (o link está em nosso perfil).
.
.
.
#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape 
.";0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;1,70866E+14;170865866397863_2407285216089239;https://www.facebook.com/170865866397863/posts/2407285216089239/
01/08/2023 10:01;Disneyland Paris;"Vandaag is de laatste dag van Disney Betoverende Kerst. 🎄
Wat is jouw vrolijkste herinnering aan deze meest magische tijd van het jaar? ✨🎅

📸: tristan.neverland, disney.fanland, dlp.kev";656.0;;121.0;8.0;155.0;155.0;1,58E+12;1,58E+12;488.0;;1.0;;6,52389E+14;652389081615295_2181826082004913;https://www.facebook.com/652389081615295/posts/2181826082004913/
01/08/2023 04:10;Happy Hollow Park & Zoo;Rodent meet rodents 😮;43.0;;2.0;1.0;2.0;2.0;0.0012057351052397053;0.0012057351052397053;34.0;;;;1,32943E+11;132942835175_541277458029094;https://www.facebook.com/328743942615781/posts/541277458029094
