Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
7/24/23 2:44 AM;Six Flags Great Adventure;"Will your next great adventure include riding THE DARK KNIGHT Coaster? Let us know down below!
#MySixFlags";64.0;;30.0;4.0;43.0;43.0;9,86E+10;9,86E+10;55.0;;1.0;;69421318512;69421318512_657477089748295;https://www.facebook.com/630574765771861/posts/657477089748295
7/24/23 2:09 AM;Happy Hollow Park & Zoo;Let's wrap up #ZookeeperAppreciationWeek with a look at a day in their job! This reel only scratches the surface of what zookeepers do and Happy Hollow is very grateful for all the hard work they put in on a daily basis. Are you interested in becoming a Happy Hollow zookeeper? Apply at happyhollow.org/about-us/jobs/ today! 🐔❤️🐲;17.0;;3.0;0.0;3.0;3.0;5,12E+11;5,12E+11;14.0;1.0;;;1,32943E+11;132942835175_661366286020210;https://www.facebook.com/328743942615781/posts/661366286020210
7/24/23 1:28 AM;Calaway Park;We appreciate our Guests patience as we were impacted by an area power outage West of Calgary from 4:00pm to 5:03pm today. The power has been restored. We are working to re-open rides. Guests on park can visit Guest Services for more information.;9.0;;1.0;3.0;1.0;1.0;2,69E+12;2,69E+12;5.0;;;;72446805248;72446805248_671743888330903;https://www.facebook.com/605070344998258/posts/671743888330903
7/24/23 12:58 AM;Calaway Park;Unfortunately, Calaway Park has been impacted by an area power outage that is west of Calgary. We are waiting to hear an update on when power will return. If you are currently on park, please visit Guest Service for updates.;6.0;;1.0;1.0;1.0;1.0;1,65E+12;1,65E+12;6.0;;;;72446805248;72446805248_671735078331784;https://www.facebook.com/605070344998258/posts/671735078331784
7/24/23 12:30 AM;Busch Gardens Williamsburg;Flo Rida spun us 🎶 Right Round 🎶 with his incredible show last night! Thank you to everyone who joined us, we can't wait to do it all again next Saturday!;509.0;;46.0;25.0;55.0;55.0;8,30E+11;8,30E+11;400.0;;1.0;;18543728314;18543728314_666375555531083;https://www.facebook.com/660535342781771/posts/666375555531083
7/24/23 12:22 AM;Wild Adventures Theme Park;It's the final day of National Zookeeper Week, but our gratitude lasts all year! 🌿 🌏 Join us as we give a special shout-out to our zoo team for their exceptional care of all of our animal friends here at Wild Adventures. Our animal experiences would not be the same without all of you! #NZKW;72.0;;3.0;10.0;3.0;3.0;4,69E+12;4,69E+12;45.0;;1.0;;84679583132;84679583132_677884117718107;https://www.facebook.com/617429960430190/posts/677884117718107
7/23/23 11:24 PM;Six Flags Great Escape and Hurricane Harbor;"Don't forget that we are open until 9:30 p.m. Saturday, July 29 for our fireworks show! To kick off the festivities, enjoy our Dueling Pianos show in the Fest Area starting at 5:30 p.m.

What ride are you going to enjoy in the dark?";107.0;;19.0;20.0;25.0;25.0;0.00181674754380513;0.00181674754380513;90.0;;1.0;;51613191805;51613191805_657387309755447;https://www.facebook.com/629401885887323/posts/657387309755447
7/23/23 11:18 PM;Six Flags;What is your dream coaster lineup?​ 🎢;58.0;;30.0;3.0;31.0;31.0;1,99E+10;1,99E+10;51.0;;;;8696281132;8696281132_601870142141277;https://www.facebook.com/573396851655273/posts/601870142141277
7/23/23 11:11 PM;Six Flags Darien Lake;"Kingdom Bound 2023 starts tomorrow! 3 incredible days, over 40 artists and speakers. 
Details: https://www.kingdombound.org

#KB23 #darienlake";48.0;;9.0;5.0;15.0;15.0;2,94E+12;2,94E+12;36.0;;1.0;;9596249636;9596249636_647308950778270;https://www.facebook.com/642592251249940/posts/647308950778270
7/23/23 10:30 PM;Kings Island;Share your Grand Carnivale photos with us and be sure to tag them with #KIGrandCarnivale! Haven't been yet? Save on tickets and tasting cards here: https://bit.ly/472naww;34.0;;6.0;2.0;17.0;17.0;7,75E+10;7,75E+10;31.0;;;1.0;1,55894E+11;155893938367_672899431544415;https://www.facebook.com/644500607717631/posts/672899431544415
7/23/23 9:55 PM;Sea Life Park;Kicking off the weekend with another beautiful performance from @alohakailuau! Book your tickets now at https://www.sealifeparkhawaii.com/plan-your-visit/things-to-do/luau;40.0;;1.0;2.0;1.0;1.0;0.0016436052289580307;0.0016436052289580307;36.0;;1.0;;1,05016E+14;105015532870022_614197400813458;https://www.facebook.com/512254014341131/posts/614197400813458
7/23/23 9:30 PM;SkyPark at Santa's Village;-;30.0;;0.0;0.0;0.0;0.0;5,42E+11;5,42E+11;23.0;1.0;;;6,53316E+14;653315854781004_589539730026835;https://www.facebook.com/489423806705095/posts/589539730026835
7/23/23 8:49 PM;Walt Disney Studios (US);We told you to beware of hitchhiking ghosts 👀 #SDCC #HauntedMansion;556.0;;17.0;62.0;22.0;22.0;1,72E+11;1,72E+11;453.0;;;;1,11383E+14;111382562236411_812860807129524;https://www.facebook.com/799680968447508/posts/812860807129524
7/23/23 8:33 PM;Lake Compounce;"FINAL HOURS! Slide on over for $29.99 tickets 😎 before this deal ends at midnight tonight, and beat the heat in Crocodile Cove. 🌊

Bring the whole family for a day of fun at the park while saving big when you purchase online! 🤩

#LastChance #FamilyFun";30.0;;6.0;1.0;8.0;8.0;2,39E+12;2,39E+12;28.0;;1.0;;80018245271;80018245271_684986376997887;https://www.facebook.com/548816340614892/posts/684986376997887
7/23/23 8:01 PM;SeaWorld San Diego;"Sharks dart through the water with uncanny speed and agility and with the 🦈 Ultimate Shark Experience 🦈 you too can enjoy that burst of speed with a Quick Queue for Manta!

And even better, $25 of your ticket goes directly to shark conservation! There's still time to book your Ultimate Shark Experience at https://bit.ly/3Ol7ygo";65.0;;8.0;11.0;12.0;12.0;8,00E+11;8,00E+11;55.0;;;1.0;4,26112E+14;426111667814056_604845111793451;https://www.facebook.com/579518520992777/posts/604845111793451
7/23/23 7:55 PM;Santa Cruz Beach Boardwalk;Feel the need...the need for speed at this Friday's 7/28 FREE Movies on the Beach - Top Gun: Maverick. Set 30 years after its predecessor, follow Maverick's return, where he must confront his past as he trains a group of young pilots. Admission is free, movie starts at 9pm.;973.0;;63.0;105.0;100.0;100.0;0.0028417383333132307;0.0028417383333132307;842.0;1.0;;;40035168377;40035168377_688764693294568;https://www.facebook.com/648251637345874/posts/688764693294568
7/23/23 7:47 PM;SkyPark at Santa's Village;-;12.0;;0.0;2.0;0.0;0.0;2,53E+12;2,53E+12;11.0;;1.0;;6,53316E+14;653315854781004_589505973363544;https://www.facebook.com/489423806705095/posts/589505973363544
7/23/23 7:40 PM;Cedar Point;"We’re screaming for ice cream today on #NationalVanillaIceCreamDay. 🍦😋

Grab a cone today from Beaches ‘n Cream before the day melts away at Cedar Point Shores Waterpark!";102.0;;6.0;10.0;6.0;6.0;7,52E+10;7,52E+10;96.0;;1.0;;10625691462;10625691462_665654228927169;https://www.facebook.com/635989478560311/posts/665654228927169
7/23/23 7:28 PM;Lake Winnie;"Don’t forget about our McDonald's Sunday Family Days! Receive $5.00 off an unlimited ride pass with a McDonald’s receipt; one receipt is needed per person. 🍔💛🍟#familysundays #mcdonalds #lakewinnepesaukah";28.0;;0.0;12.0;0.0;0.0;3,25E+11;3,25E+11;27.0;;1.0;;1,12097E+11;112097441679_701898765309575;https://www.facebook.com/660521782780607/posts/701898765309575
7/23/23 7:00 PM;Silverwood Theme Park;Our happy place! 😍;699.0;;53.0;35.0;74.0;74.0;0.002113694806536758;0.002113694806536758;588.0;;1.0;;7,62702E+14;762701550509617_591059936556737;https://www.facebook.com/562559642740100/posts/591059936556737
7/23/23 7:00 PM;Knott's Berry Farm;Only 100 days until Halloween! 💀 Unleash your inner monster as tickets for our 50th season of Knott's Scary Farm go on sale tomorrow at 10am. Here's to half a century of screams!;808.0;;66.0;211.0;82.0;82.0;0.0017252888801135777;0.0017252888801135777;632.0;;1.0;;10286130875;10286130875_673458474832557;https://www.facebook.com/648365507341854/posts/673458474832557
7/23/23 6:28 PM;Hurricane Harbor Oklahoma City;"They call it the Mega Wedgie for a reason..😬 Are you brave enough for it?🫡

#MyHurricaneHarborOKC #MySixFlags #SixFlagsSummer";16.0;;9.0;4.0;15.0;15.0;8,07E+11;8,07E+11;14.0;;;1.0;87241076807;87241076807_660466742788386;https://www.facebook.com/632814178886976/posts/660466742788386
7/23/23 6:00 PM;Walt Disney Studios (US);"In 5 days, grim grinning ghosts come out to socialize 👻
 
See Disney's Haunted Mansion only in theaters. Get tickets now: www.fandango.com/hauntedmansion";287.0;;15.0;37.0;18.0;18.0;9,17E+09;9,17E+09;220.0;;;1.0;1,11383E+14;111382562236411_812042523878019;https://www.facebook.com/799680968447508/posts/812042523878019
7/23/23 6:00 PM;Universal Orlando Resort (US);The center of our Universe.;1944.0;;71.0;95.0;128.0;128.0;6,96E+11;6,96E+11;1560.0;;1.0;;90867402851;90867402851_677306711097371;https://www.facebook.com/648601030634606/posts/677306711097371
7/23/23 5:52 PM;Six Flags Discovery Kingdom;"Friend that goes on all the rides 🤝 Friend that holds on to the bags 
+
@aamelialia";206.0;;8.0;12.0;9.0;9.0;8,51E+11;8,51E+11;200.0;;;;59636827742;59636827742_667982265364245;https://www.facebook.com/603103525185453/posts/667982265364245
7/23/23 5:33 PM;Hersheypark;"From a cappella quintets to character meet-and-greets, put a pep in your step and a smile on your face with the strolling entertainment throughout Hersheypark this summer. https://bit.ly/3OpJ5q3 

Plus, for a limited-time get 1 FREE summer ticket when you buy 2! https://bit.ly/2WWppMo";392.0;;23.0;29.0;30.0;30.0;5,27E+11;5,27E+11;345.0;;1.0;;16994689356;16994689356_668325588660642;https://www.facebook.com/639748524851682/posts/668325588660642
7/23/23 5:10 PM;Six Flags Great America/Hurricane Harbor;-;118.0;;8.0;15.0;16.0;16.0;1,97E+12;1,97E+12;92.0;;1.0;;10583866355;10583866355_736840971819659;https://www.facebook.com/707251161445307/posts/736840971819659
7/23/23 4:27 PM;Canada's Wonderland;ONLY ONE WEEK left of KidZfest! Come hang out with your favourite TV characters and Marvel Superheroes, grab a festive snack, and enjoy all kid-friendly entertainment! Get Junior Tickets for $39.99 https://bit.ly/3q0erKx;30.0;;2.0;3.0;2.0;2.0;4,11E+10;4,11E+10;25.0;;;1.0;95469803923;95469803923_675636651271652;https://www.facebook.com/633676285467689/posts/675636651271652
7/23/23 4:26 PM;SeaWorld Orlando;Break the ice with our Summer Sale before it ends tonight! Save up to 45% on tickets, Fun Cards and Passes before midnight! https://bit.ly/3rKvhNP;130.0;;7.0;5.0;9.0;9.0;6,12E+11;6,12E+11;124.0;;1.0;;1,7827E+15;1782696285170057_287047930663634;https://www.facebook.com/260024933365934/posts/287047930663634
7/23/23 3:46 PM;Quassy Amusement & Waterpark;"🌊☀️ Your Summer Destination for Endless Family Fun is here! ☀️🌊 

Start the day with exciting rides, cool off in the waterpark, and win prizes from the variety of games + arcade! 🕹️";25.0;;0.0;3.0;0.0;0.0;7,32E+11;7,32E+11;24.0;;1.0;;38328744398;38328744398_671330815026740;https://www.facebook.com/562069092619580/posts/671330815026740
7/23/23 3:10 PM;Wild Adventures Theme Park;If you're ready to ride Rattler and you know it, raise your hand! 🙋;21.0;;5.0;1.0;6.0;6.0;1,55E+11;1,55E+11;15.0;;1.0;;84679583132;84679583132_677675834405602;https://www.facebook.com/617429960430190/posts/677675834405602
7/23/23 3:00 PM;Busch Gardens Tampa Bay;What's your initial reaction when you reach this point on Serengeti Flyer? 😳 Don't forget that our Summer Sale ends today! Click the link now to save up to 50% on tickets, Fun Cards, and Annual Passes. 🎢 https://bit.ly/46YkXSJ;261.0;;42.0;19.0;61.0;61.0;5,06E+11;5,06E+11;224.0;;1.0;;68181225238;68181225238_665127562312551;https://www.facebook.com/638736908284950/posts/665127562312551
7/23/23 2:30 PM;Busch Gardens Williamsburg;"The sun is setting on our Summer Sale ⛅ Until 11:59PM tonight, save up to 50% on tickets, Fun Cards & Memberships when you click here: https://bit.ly/3D1Q81H

📸: @swbg_fan";52.0;;3.0;2.0;4.0;4.0;8,17E+10;8,17E+10;36.0;;1.0;;18543728314;18543728314_666121468889825;https://www.facebook.com/660535342781771/posts/666121468889825
7/23/23 1:50 PM;Playland;"No Playland tem diversão pra todo mundo! 🤩

As crianças AMAM as nossas atrações e até os adultos APROVEITAM a brincadeira! 🤗

Ainda não sabe o que fazer esse domingão? Vem pro Playland!

- Confira descontos e promoções imperdíveis no Playmania (o e-commerce do Play) e garanta seus créditos para brincar com muita comodidade e segurança - o link está no perfil, não vai perder! 🤑
.
.
.

#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape";7.0;;0.0;0.0;0.0;0.0;2,16E+10;2,16E+10;6.0;;1.0;;1,70866E+14;170865866397863_604221091835662;https://www.facebook.com/550220310569074/posts/604221091835662
7/23/23 7:10 AM;Enchanted Island Amusement Park;The July Special…this discount is only seen once a year! Annual passes are $5 OFF per person.  Whether you visit during Easter, for a day of fun, or a birthday party! Annual passes are valid!;1.0;;0.0;0.0;0.0;0.0;7,12E+10;7,12E+10;1.0;;;1.0;1,20659E+14;120659204674179_606208114928074;https://www.facebook.com/509186587963561/posts/606208114928074
7/23/23 4:10 AM;Wild Adventures Theme Park;What a night of pure inspiration! 🙌✨ The FOR KING+COUNTRY concert lit up the Amphitheater. 🎵 Thank you to everyone who joined us for this unforgettable evening of worship and praise. Check out these highlights from the concert below, and we will see you in 2 weeks for our final concert of the 2023 Season, SKILLET! 🤘;402.0;;52.0;37.0;58.0;58.0;0.0027432646505235387;0.0027432646505235387;239.0;;1.0;;84679583132;84679583132_677444327762086;https://www.facebook.com/617429960430190/posts/677444327762086
7/23/23 1:59 AM;Six Flags Over Georgia & Hurricane Harbor;"What ride are you conquering this summer? 🎢 

🕚 Weekly Park Hours
Sunday - Thursday: 11:00am - 8:00pm
Friday - Saturday: 11:00am - 9:00pm
🎆 There's only a few nights of fireworks left! Join us for Summer Nights Spectacular, Fridays & Saturdays through July 29 - https://6fla.gs/SFOGSummerNights

#bolligerandmabillard #rollercoaster #sixflagsovergeorgia #sixflags #atlanta";76.0;;15.0;8.0;34.0;34.0;2,42E+11;2,42E+11;68.0;;1.0;;34284255238;34284255238_659624372867195;https://www.facebook.com/596219355874364/posts/659624372867195
7/23/23 1:52 AM;Six Flags Great Adventure;"Granny made dinner just for you! Come on over tonight and enjoy her platters!
#MySixFlags";159.0;;23.0;3.0;38.0;38.0;1,78E+12;1,78E+12;140.0;;1.0;;69421318512;69421318512_656847803144557;https://www.facebook.com/630574765771861/posts/656847803144557
7/22/23 11:15 PM;Six Flags Great Escape and Hurricane Harbor;#SouvenirSaturday Be sure to check out our new Barbie inspired wall at Tradewinds near Hurricane Harbor! 💗 🛍️;40.0;;3.0;7.0;4.0;4.0;6,10E+11;6,10E+11;35.0;;1.0;;51613191805;51613191805_656859373141574;https://www.facebook.com/629401885887323/posts/656859373141574
7/22/23 11:13 PM;Calaway Park;What a perfect day to escape from the everyday! #dreammachine #calawayfun;22.0;;0.0;2.0;0.0;0.0;4,96E+11;4,96E+11;17.0;;1.0;;72446805248;72446805248_670952138410078;https://www.facebook.com/605070344998258/posts/670952138410078
7/22/23 10:58 PM;Happy Hollow Park & Zoo;One of the MANY things that we appreciate about our Zookeepers is their amazing skills at getting incredible photos of our animals. Here are just a few. Thank you Zookeepers! #ZookeeperAppreciationWeek;92.0;;1.0;6.0;1.0;1.0;0.0025367053578291953;0.0025367053578291953;61.0;;1.0;;1,32943E+11;132942835175_660726512750854;https://www.facebook.com/328743942615781/posts/660726512750854
7/22/23 10:58 PM;Happy Hollow Park & Zoo;Senior Safari is next Thursday! Adults 50+ get to take over Happy Hollow on Thursday, July 27 from 9 to 10 a.m. This month, seniors get their own special Stunt Dog Show showtime 🐕 Senior Safari is a joint program of Happy Hollow Foundation and Happy Hollow Park & Zoo.;13.0;;2.0;5.0;3.0;3.0;5,38E+10;5,38E+10;12.0;;1.0;;1,32943E+11;132942835175_660726399417532;https://www.facebook.com/328743942615781/posts/660726399417532
7/22/23 10:37 PM;Happy Hollow Park & Zoo;"Here is another summer conservation tip from 🐲Danny the Dragon! You can make every outdoor gathering an opportunity to protect our planet 🌎 by choosing eco-friendly items during your picnic or BBQ. 

Here are some fantastic eco-friendly essentials to minimize your environmental impact: 
🌿 Biodegradable plates and utensils: Ditch the plastic and opt for biodegradable alternatives made from bamboo, palm leaf or other sustainable materials. They are sturdy, eco-friendly and can be easily composted after use. 
🌱 Reusable food containers and wraps: Say goodbye to single-use plastic wraps and bags. Invest in reusable food containers and wraps made from silicone, beeswax or organic cotton. Not only do they keep your food fresh, but they also reduce plastic waste significantly.";4.0;;0.0;0.0;0.0;0.0;1,02E+12;1,02E+12;4.0;;1.0;;1,32943E+11;132942835175_660719042751601;https://www.facebook.com/328743942615781/posts/660719042751601
7/22/23 10:10 PM;Wild Adventures Theme Park;🦒🌿 Step into the shoes of our devoted zookeepers! It's Zoo Keeper Appreciation Week and we're showing some extra love to our newest ZooKeepers, Keeper Assistants, and our Immersive Team Members. Give a BIG THANK YOU to them if you see any of them today! Our animal experiences would not be the same without all of you! #NZKW;51.0;;1.0;8.0;2.0;2.0;3,37E+12;3,37E+12;34.0;;1.0;;84679583132;84679583132_677330914440094;https://www.facebook.com/617429960430190/posts/677330914440094
7/22/23 10:00 PM;Sea Life Park;Our incredible trainers work tirelessly to provide the best care for our animals, and we are so grateful for all that they do. Mahalo to our amazing team for all of their hard work.;53.0;;1.0;0.0;2.0;2.0;0.002102285757969574;0.002102285757969574;43.0;;1.0;;1,05016E+14;105015532870022_613727247527140;https://www.facebook.com/512254014341131/posts/613727247527140
7/22/23 9:00 PM;SkyPark at Santa's Village;Nothing like a cool, refreshing, pineapple Dole Soft Serve when the temperatures are like this! Pick one up at Santa's Summer Shack all weekend long! 🍍🍍🍍;50.0;;2.0;3.0;4.0;4.0;0.0010303873895045103;0.0010303873895045103;48.0;;1.0;;6,53316E+14;653315854781004_589028920077916;https://www.facebook.com/489423806705095/posts/589028920077916
7/22/23 8:06 PM;Santa Cruz Beach Boardwalk;Planning your next summer adventure? NBC California Live has got you covered as they head to the beach for some classic family-friendly fun with Boardwalk rides, food, games, attractions, and shopping.;109.0;;9.0;19.0;12.0;12.0;3,38E+11;3,38E+11;78.0;;;1.0;40035168377;40035168377_691748706329500;https://www.facebook.com/648251637345874/posts/691748706329500
7/22/23 7:58 PM;Playland Park;"Something BIG is coming 😎…. 7/28 

World's Largest Rubber Duck";163.0;;20.0;31.0;33.0;33.0;0.004850012819417143;0.004850012819417143;125.0;;1.0;;8119908863;8119908863_667636622074813;https://www.facebook.com/422596063245538/posts/667636622074813
7/22/23 7:51 PM;Lake Compounce;"Cool off in Crocodile Cove all day, 🐊 then head to the beach at 7pm tonight for All-4-One as they rock the docks off! 🤘

Stay after the concert for a spectacular fireworks show starting at 9pm! 🎆

Plus, join us tomorrow for another rockin’ concert from Stiletto: A Billy Joel Tribute band at 3:00pm! 🎸";82.0;;8.0;8.0;15.0;15.0;6,43E+11;6,43E+11;72.0;;1.0;;80018245271;80018245271_684380023725189;https://www.facebook.com/548816340614892/posts/684380023725189
7/22/23 7:27 PM;Six Flags Discovery Kingdom;"LTO ALERT🚨 
Savory, Sweet, Drink, Repeat";33.0;;0.0;0.0;0.0;0.0;1,24E+11;1,24E+11;33.0;;1.0;;59636827742;59636827742_667484342080704;https://www.facebook.com/603103525185453/posts/667484342080704
7/22/23 7:00 PM;SeaWorld San Diego;"The only thing better than dancing to our Coke DJs 🎧 is dancing with a friend, so be sure to grab your 2023 Fun Card & get a FREE guest ticket to use now through Sunday! 🎶​

​Get yours now at https://bit.ly/3D6r0XD";52.0;;6.0;3.0;6.0;6.0;5,55E+11;5,55E+11;45.0;;1.0;;4,26112E+14;426111667814056_604304918514137;https://www.facebook.com/579518520992777/posts/604304918514137
7/22/23 7:00 PM;Walt Disney Studios (US);"Enter the mansion...if you dare.
 
See Disney's Haunted Mansion in theaters July 28. Get tickets now: www.fandango.com/hauntedmansion";215.0;;6.0;18.0;6.0;6.0;6,41E+09;6,41E+09;175.0;;;1.0;1,11383E+14;111382562236411_812038680545070;https://www.facebook.com/799680968447508/posts/812038680545070
7/22/23 6:50 PM;Six Flags Great America/Hurricane Harbor;"ICYMI: Coaster rides and FIREWORK vibes, every Saturday through August 19!🎢🎆 

(📸: @annemcdade & @sixflagsgreatamericajunkies)";161.0;;6.0;15.0;13.0;13.0;2,50E+10;2,50E+10;125.0;;1.0;;10583866355;10583866355_736264538543969;https://www.facebook.com/707251161445307/posts/736264538543969
7/22/23 6:32 PM;Cedar Point;Shoutout to Emma & Chris from Long Island, NY for racing their way to be the 500,000th riders on Gemini this season! 🎢;815.0;;28.0;20.0;43.0;43.0;5,60E+11;5,60E+11;697.0;;1.0;;10625691462;10625691462_665003672325558;https://www.facebook.com/635989478560311/posts/665003672325558
7/22/23 6:30 PM;Sesame Place San Diego;🌊 National Waterpark Day 🌊 is Friday, July 28 and to celebrate, Sesame Place will be surprising guests throughout the day with giveaways and prizes! We hope to see you there!;39.0;;9.0;3.0;11.0;11.0;0.002358910450418373;0.002358910450418373;29.0;;1.0;;1,16947E+14;116946949686332_776423074493408;https://www.facebook.com/688289439973439/posts/776423074493408
7/22/23 6:30 PM;Silverwood Theme Park;Have a fun day at Boulder Beach!;397.0;;13.0;19.0;16.0;16.0;0.001130188861884119;0.001130188861884119;382.0;;;;7,62702E+14;762701550509617_590252986637432;https://www.facebook.com/562559642740100/posts/590252986637432
7/22/23 6:16 PM;Canada's Wonderland;"There’s something extra magical and thrilling about the park when the sun goes down at Canada’s Wonderland. Visit later and save up to $40 off our front gate price with an After 4pm Ticket.https://bit.ly/3DvQ7mJ
 
What’s your favourite part about the park after dark?";127.0;;17.0;27.0;21.0;21.0;2,05E+12;2,05E+12;97.0;;;1.0;95469803923;95469803923_675153297986654;https://www.facebook.com/633676285467689/posts/675153297986654
7/22/23 6:04 PM;Hurricane Harbor Oklahoma City;"In a ☀️Summer☀️ state of mind🤙💦

#MyHurricaneHarborOKC #MySixFlags";14.0;;1.0;0.0;2.0;2.0;3,69E+11;3,69E+11;13.0;;1.0;;87241076807;87241076807_659253629576364;https://www.facebook.com/632814178886976/posts/659253629576364
7/22/23 6:02 PM;West Edmonton Mall;"This tiny pirate requested bubblegum ice cream for lunch. ⚓️ 🏴‍

📷: @ ernie143";35.0;;1.0;1.0;1.0;1.0;2,03E+12;2,03E+12;29.0;;1.0;;2,07299E+11;207298682218_669485001892602;https://www.facebook.com/558875522953551/posts/669485001892602
7/22/23 6:00 PM;Walt Disney World;Switch it up! See Disney’s Typhoon Lagoon in a whole new light at night during Disney H2O Glow After Hours. Tag a friend and get ready for a glow-rious party! 🌟🌊 #DisneyWaterParks;687.0;;79.0;145.0;430.0;430.0;7,24E+08;7,24E+08;578.0;;;1.0;1,55669E+11;155669083273_10162148049993274;https://www.facebook.com/155669083273/posts/10162148049993274/
7/22/23 5:47 PM;Six Flags;Comment your favorite Six Flags memory 👪​❤️;68.0;;138.0;5.0;162.0;162.0;5,09E+11;5,09E+11;56.0;;;;8696281132;8696281132_600891785572446;https://www.facebook.com/573396851655273/posts/600891785572446
7/22/23 5:19 PM;Elitch Gardens;"EXTENDED - VIP PARKING & UNLIMITED LUMINOVA HOLIDAYS ADMISSION ONLY $89.99!

Save on a Super Season Pass now through tomorrow night! Pass includes:

🚙 FREE VIP Parking
🎡 FREE Unlimited Park Admission in 2023
🎄FREE Unlimited Luminova Holidays Admission
🎢 1 FREE One-Time Use Rapid Ride
🎃 1 FREE Haunted House Admission during Fright Fest
😊 2 FREE Bring A Friend Tickets valid in September
🎉 MORE!

HURRY! Offer ends Sunday, July 23, at Midnight. Offer valid online only. Buy now at ElitchGardens.com/Season-Passes! 🎠";136.0;;5.0;0.0;5.0;5.0;9,54E+11;9,54E+11;126.0;1.0;;;62242807350;62242807350_657193266446968;https://www.facebook.com/547583224074640/posts/657193266446968
7/22/23 5:00 PM;Waterville USA;Slide, splash, and soak up the sun at our incredible waterpark!;3.0;;2.0;0.0;2.0;2.0;8,68E+10;8,68E+10;3.0;;1.0;;1,38319E+11;138319355040_573519294997419;https://www.facebook.com/483859777296705/posts/573519294997419
7/22/23 4:11 PM;Kings Island;"Join us for the opening of Grand Carnivale today from 5:00 - 10:00 p.m.!

- Royal Opening Procession at 6:00 p.m.
- Spectacle of Color Parade at 7:00 p.m.
- Royal Send Off at 10:00 p.m.
- Games, crafts, activities and live entertainment throughout the evening.

See more details on our mobile app! Learn more about Grand Carnivale and save money on tickets and tasting cards here:  https://bit.ly/3DqZWT0";141.0;;18.0;28.0;24.0;24.0;2,82E+11;2,82E+11;124.0;;1.0;;1,55894E+11;155893938367_672113021623056;https://www.facebook.com/644500607717631/posts/672113021623056
7/22/23 4:01 PM;SeaWorld Orlando;Reminiscing on Pipeline's beautiful transformation 😍 Are you hanging 10 with us this weekend? 🏄;126.0;;6.0;9.0;6.0;6.0;5,99E+11;5,99E+11;104.0;;;1.0;1,7827E+15;1782696285170057_286475820720845;https://www.facebook.com/260024933365934/posts/286475820720845
7/22/23 4:01 PM;Hersheypark;"Hurry! This is THE summer you don't want to miss. Get a FREE summer ticket when you buy 2 full-price tickets now. https://bit.ly/2WWppMo

Need assistance? If you’re in the park today, please visit any of our three Guest Services locations. Guests can also call 717-534-3900 through 5 pm to plan travel. 

2023 Season Pass holders - your Loyalty Challenge Bring a Friend tickets expire July 31 so tag the friend you want to bring along!";185.0;;15.0;2.0;22.0;22.0;2,44E+12;2,44E+12;171.0;;1.0;;16994689356;16994689356_667710268722174;https://www.facebook.com/639748524851682/posts/667710268722174
7/22/23 4:00 PM;Busch Gardens Williamsburg;"'Explorers... Welcome to 🎶 My House 🎶' - King Ludwig

Come early to conquer North America's first all-indoor straddle coaster then stay late for Summer Nights and Flo Rida TONIGHT at 7PM!";81.0;;10.0;4.0;16.0;16.0;1,42E+11;1,42E+11;70.0;;1.0;;18543728314;18543728314_665629288939043;https://www.facebook.com/660535342781771/posts/665629288939043
7/22/23 3:57 PM;Wild Adventures Theme Park;In case you needed another reason to visit us this summer, TripAdvisor named Wild Adventures 'The #1 Theme Park in Georgia' this year. 💁 Read more about it here: 🔗 https://bit.ly/3NDdZcP;149.0;;10.0;18.0;10.0;10.0;9,77E+11;9,77E+11;111.0;;1.0;;84679583132;84679583132_677186017787917;https://www.facebook.com/617429960430190/posts/677186017787917
7/22/23 3:12 PM;Castles & Coasters;"Love takes flight on the wings of a swing. Decorated with tassels, blooming flowers, and bright cushions, this statement decor piece acted as a symbol of togetherness and a place where memories are made.

Looking to bring a touch of magic to your big day? DM now to explore possibilities!
.
Venue: @tajharimahal
Design & Concept: Castles And Coasters @namha.m.m @dini_inabottle
Photographer: @epicstories.in 
Production: @thewedding_saaga @arindam.bhattacharya.3990 
Bartenders: @theweddingbartenders 
Hashtag: #NASA
.
.
.
.
.
#CastlesAndCoasters #EventsUallyYours #colourfuldecor #weddingdecorideas #swing #swingdecor #seatingdecor #vibrantcolors #vibrantdecor #holitheme #holidecor #weddingtheme #quirkydecor #decorelements #tradtional #indianwedding #NASA";3.0;;0.0;0.0;0.0;0.0;0.0012101653892698668;0.0012101653892698668;2.0;;1.0;;2,52289E+14;252289045458198_655457819938405;https://www.facebook.com/474759488008240/posts/655457819938405
